t,last5_index,Vhat
26,3,3451.1916247223644
27,3,3289.330959596543
28,3,2757.4403627544816
29,3,2302.6352410702375
30,3,2135.731381729487
31,3,2062.0059004914747
32,3,2163.4580607548532
33,3,2181.789781845174
34,3,1747.8096367935732
35,3,1856.0883534359593
36,3,2037.2110116867498
37,3,1734.2859923499605
38,3,2328.180425004071
39,3,2839.598803374328
40,3,2972.166702431933
41,3,3215.3990786508
42,3,3060.549459368587
43,3,3029.5536843675086
44,3,2927.1731836429262
45,3,3036.8908954336616
46,3,2889.5676824152015
47,3,953.298797627163
1,4,3985.349037888198
2,4,4554.23911626525
3,4,4621.525842178193
4,4,4332.007590341805
5,4,3472.835144278368
6,4,2825.692539226526
7,4,2470.4349664653582
8,4,2133.2021121014845
9,4,1647.4625672033135
10,4,1916.9683701727229
11,4,1360.9830567881932
12,4,1372.3739653146506
13,4,2193.630989644371
14,4,2614.508531962426
15,4,2922.546863454048
16,4,3034.415124437014
17,4,2885.389120461065
18,4,4307.74779163323
19,4,3988.718433632896
20,4,2823.392792428267
21,4,2569.2190117763516
22,4,2364.7472172108464
23,4,2513.4617165120185
24,4,2907.88100912124
25,4,2765.120632094823
26,4,2856.46155476445
27,4,3491.078440448761
28,4,3039.2146197447964
29,4,2759.559078075419
30,4,2437.1668552845813
31,4,2254.9961664202447
32,4,2117.3253410240054
33,4,2223.414858748113
34,4,2170.7990927441797
35,4,2029.6278669423498
36,4,1528.8969487846477
37,4,2269.9723605924028
38,4,2783.237702289069
39,4,3415.4206064238388
40,4,3915.164930007868
41,4,3737.710591330997
42,4,3268.7975819364956
43,4,3212.0289299576352
44,4,3291.259880421031
45,4,3330.619436844836
46,4,3304.8204268278187
47,4,1016.5299757830084
1,5,3703.993997084008
2,5,4179.38588012994
3,5,4472.026326319488
4,5,4024.627682278997
5,5,3413.598978650538
6,5,2394.4367834109003
7,5,1844.143054846813
8,5,1559.3925246368499
9,5,1962.1188269984912
10,5,3277.8384727096714
11,5,2910.8286538477505
12,5,3117.070965519361
13,5,3415.5697073131378
14,5,3849.8085190510583
15,5,4313.7904811261715
16,5,4935.1083981731745
17,5,4274.082532716118
18,5,4236.686696824909
19,5,3895.2114973036278
20,5,6456.339273240872
21,5,3967.530552191375
22,5,3714.862872547117
23,5,3913.2577905428643
24,5,4479.6167868743205
25,5,4191.370403080193
26,5,4496.990750030757
27,5,4274.045717458015
28,5,3285.0707972435334
29,5,3065.8694429018137
30,5,2389.743942027601
31,5,2335.6733008320107
32,5,2114.8242141098017
33,5,2121.573550975033
34,5,1493.303825111744
35,5,2635.3026827417734
36,5,2179.966115121353
37,5,3145.3903557391122
38,5,3206.1084353203705
39,5,5645.728436460604
40,5,4177.880366400139
41,5,3789.3980004766595
42,5,3726.5376387391284
43,5,3412.202392678282
44,5,2886.5187083007736
45,5,4538.434342855103
46,5,2716.6700531562765
47,5,1434.7520341025097
