t,last5_index,Vhat
17,5,4183.746117907796
18,5,3033.7824614067413
19,5,2761.533172554691
20,5,2851.032439572955
21,5,2855.8523811307714
22,5,2554.4391653997864
23,5,2638.6456562981143
24,5,2583.4171127868585
25,5,3163.4334145552352
26,5,3403.1335934554118
27,5,3615.1298856521016
28,5,3184.6999602708283
29,5,2440.3761882676213
30,5,2539.5058748872952
31,5,2008.1693907030667
32,5,1947.4427828366634
33,5,1860.8676117527905
34,5,1653.5973110168438
35,5,1322.764647477864
36,5,1515.235822787843
37,5,1741.1448188833929
38,5,1813.7925477033227
39,5,2394.96602583039
40,5,3697.006105671815
41,5,3014.7242760907657
42,5,3445.3924027223647
43,5,3571.6856051967793
44,5,4042.0760301115906
45,5,3656.02957624323
46,5,3567.7621884289856
47,5,885.4606404109478
